"hv000","hv001","hv006","hv007","hv010","hv011","hv012","hv013","hv014","hv024","hv025","hv040","hv045c","hv201","hv204","hv205","hv206","hv207","hv208","hv209","hv210","hv211","hv212","hv213","hv214","hv215","hv216","hv217","hv219","hv220","hv221","hv226","hv227","hv230a","hv237","hv241","hv243a","hv243b","hv243c","hv243d","hv243e","hv244","hv245","hv246","hv246a","hv246b","hv246c","hv246d","hv246e","hv246f","hv247","hv270","hv271","hv270a","hv271a","hml1"
"SL7","265","7","2019",0,0,2,2,0,"5","1",59,"3","13",996,"22","1","1","1","0","0","0","0","34","31","31",2,"3","1",26,"0","7","0","5","1","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",135869,"4",46167,0
"SL7","265","7","2019",2,0,6,6,0,"5","1",59,"6","72",996,"12","1","1","1","0","0","0","0","33","34","35",4,"5","1",53,"0","7","0","2","8","1","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",220927,"5",146115,0
"SL7","265","7","2019",2,0,6,6,0,"5","1",59,"3","14",45,"22","1","1","1","1","0","0","0","34","34","31",3,"5","1",35,"0","7","1","5","8","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",161940,"4",76802,1
"SL7","266","8","2019",1,0,4,4,1,"2","2",388,"6","43",15,"23","0","1","0","0","0","0","0","11","31","31",2,"2","1",34,"0","8","1","2","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","2",-48684,"4",16502,1
"SL7","266","8","2019",2,1,7,7,1,"2","2",388,"6","43",20,"23","0","0","0","0","0","0","0","34","31","31",3,"4","1",45,"0","8","1","2","0","2","1","0","0","0","0","1",50,"0","0","0","0","0","0","0","0","3",-41452,"4",30757,3
"SL7","266","8","2019",1,1,4,4,1,"2","2",388,"6","43",20,"23","0","1","0","0","0","0","0","11","33","31",2,"2","1",32,"0","8","1","2","0","2","0","1","0","0","0","1",30,"0","0","0","0","0","0","0","0","2",-79627,"2",-44486,1
"SL7","266","8","2019",1,1,3,3,0,"2","2",388,"6","32",20,"23","0","0","0","0","0","0","0","11","21","12",2,"2","2",40,"0","8","1","2","1","2","1","1","0","0","0","1",55,"0","0","0","0","0","0","0","0","1",-94876,"1",-74541,1
"SL7","266","8","2019",1,1,4,4,1,"2","2",388,"6","43",15,"23","0","1","1","1","0","1","0","34","31","31",2,"4","1",65,"1","8","1","2","0","2","1","1","0","0","1","1",45,"1","0","0","0","10","0","2","0","5",177509,"5",462322,1
"SL7","266","8","2019",1,1,3,3,1,"2","2",388,"6","14",5,"23","0","0","0","0","0","0","0","11","21","31",1,"2","1",38,"0","8","0","2","0","2","1","0","0","0","0","1",35,"1","0","0","0","0","0","2","0","1",-82099,"2",-49358,0
"SL7","266","8","2019",1,0,6,6,1,"2","2",388,"6","43",15,"22","0","0","0","0","0","1","0","11","33","31",2,"5","1",27,"0","8","1","2","0","3","1","0","0","0","0","1",40,"1","0","0","0","2","0","0","0","2",-66124,"3",-17873,2
"SL7","266","8","2019",2,0,4,4,0,"2","2",388,"6","43",20,"23","0","0","0","0","0","0","0","11","33","22",2,"5","1",39,"0","8","1","2","0","2","1","0","0","0","0","1",30,"1","0","0","0","0","0","5","0","1",-102795,"1",-90150,1
"SL7","266","8","2019",1,0,8,8,4,"2","2",388,"6","32",10,"23","0","0","0","0","0","0","0","11","21","12",4,"2","1",42,"0","8","1","2","1","2","1","1","0","0","0","1",45,"1","0","0","0","0","0","25","0","1",-94656,"1",-74107,3
"SL7","266","8","2019",1,0,4,4,0,"2","2",388,"6","32",15,"23","0","0","0","0","0","0","0","11","21","12",2,"4","1",63,"0","8","1","2","1","2","0","0","0","0","0","1",55,"0","0","0","0","0","0","0","0","1",-112277,"1",-108838,3
"SL7","266","8","2019",1,1,3,3,1,"2","2",388,"6","32",15,"23","0","0","0","0","0","0","0","11","21","12",1,"2","1",40,"0","8","1","2","1","2","1","0","0","0","0","1",45,"0","0","0","0","0","0","0","0","1",-104698,"1",-93900,1
"SL7","266","8","2019",1,0,9,9,3,"2","2",388,"6","43",20,"23","0","0","0","0","0","1","0","11","33","22",3,"4","1",35,"0","8","1","2","0","3","1","0","0","0","0","1",30,"1","0","0","0","0","0","6","0","1",-90735,"1",-66380,2
"SL7","266","8","2019",0,0,3,3,0,"2","2",388,"6","32",15,"23","0","0","0","0","0","0","0","11","21","12",2,"2","1",70,"0","8","1","2","1","2","0","0","0","0","0","1",55,"1","0","0","0","10","15","15","0","1",-99934,"1",-84510,2
"SL7","266","8","2019",1,1,4,4,2,"2","2",388,"6","32",10,"23","0","0","0","0","0","0","0","11","21","12",1,"2","1",25,"0","8","0","2","1","2","1","0","0","0","0","0",NA,"1","5","3","0","9","10","20","0","1",-82734,"2",-50610,0
"SL7","266","8","2019",1,1,7,7,3,"2","2",388,"3","43",15,"23","0","0","0","0","0","1","0","11","33","31",2,"2","1",41,"0","8","1","2","0","2","1","1","0","0","0","1",40,"1","0","0","0","2","0","0","0","2",-67067,"3",-19730,1
"SL7","266","8","2019",1,0,3,3,1,"2","2",388,"6","32",15,"23","0","0","0","0","0","0","0","11","21","12",1,"2","1",35,"0","8","1","2","1","2","1","1","0","0","0","1",45,"0","0","0","0","0","0","0","0","1",-96634,"1",-78006,1
"SL7","266","8","2019",2,1,6,6,1,"2","2",388,"6","43",15,"23","0","0","0","0","0","1","0","34","33","31",3,"4","1",40,"0","8","1","2","0","2","1","1","0","0","0","1",45,"1","0","0","0","5","0","0","0","3",-34624,"4",44214,1
"SL7","266","8","2019",2,1,3,3,0,"2","2",388,"6","43",20,"23","0","1","0","0","0","0","0","11","33","22",2,"4","1",45,"0","8","0","2","0","2","1","0","0","0","0","1",30,"1","0","0","0","0","0","6","0","1",-95032,"1",-74849,0
"SL7","266","8","2019",1,1,4,4,2,"2","2",388,"6","32",15,"23","0","0","0","0","0","0","0","11","22","12",2,"2","1",23,"0","8","1","2","0","2","1","0","0","0","0","1",55,"1","0","0","0","2","0","2","0","1",-102292,"1",-89159,1
"SL7","266","8","2019",1,0,4,4,2,"2","2",388,"6","32",10,"23","0","1","0","0","0","0","0","11","21","12",2,"2","1",45,"0","8","1","2","1","2","1","1","0","0","0","0",NA,"1","0","5","0","0","3","3","0","2",-73352,"3",-32119,1
"SL7","266","8","2019",1,0,4,4,2,"2","2",388,"6","32",15,"23","0","0","0","0","0","0","0","11","21","12",1,"2","1",40,"0","8","1","2","1","2","1","0","0","0","0","1",55,"0","0","0","0","0","0","0","0","1",-104677,"1",-93858,1
"SL7","266","8","2019",2,0,5,5,2,"2","2",388,"6","43",10,"23","0","0","0","0","0","0","0","11","31","31",2,"4","1",48,"0","8","1","2","0","2","1","0","0","0","0","1",25,"1","0","0","0","0","0","4","0","2",-70117,"3",-25741,1
"SL7","266","8","2019",1,1,7,7,3,"2","2",388,"6","32",15,"23","0","0","0","0","0","0","0","11","21","12",3,"2","1",50,"0","8","1","2","1","2","1","0","0","0","0","1",45,"1","0","0","0","9","7","20","0","1",-91578,"1",-68042,3
"SL7","266","8","2019",0,0,5,5,1,"2","2",388,"6","43",15,"23","0","1","0","0","0","0","0","11","33","22",2,"4","1",34,"0","8","1","2","0","2","1","1","0","0","0","1",30,"1","0","0","0","1","0","8","0","1",-86895,"2",-58810,1
"SL7","267","7","2019",0,0,2,2,0,"1","2",291,"4","21",30,"31","0","0","0","0","0","0","0","11","22","31",1,"1","2",57,"0","8","1","3","0","3","0","0","0","0","0","1",998,"1","0","0","0","0","0","18","0","1",-91066,"1",-67031,1
"SL7","267","7","2019",1,0,4,4,1,"1","2",291,"4","21",5,"22","0","1","0","0","1","1","0","34","31","31",1,"2","1",44,"0","8","1","3","0","2","1","0","0","0","0","1",998,"1","0","0","0","0","0","7","0","3",3911,"5",120165,1
"SL7","267","7","2019",1,1,7,7,3,"1","2",291,"4","21",15,"22","0","0","0","0","0","0","0","11","13","31",1,"2","1",33,"0","8","1","3","0","2","1","0","0","0","0","1",125,"1","0","0","0","0","0","3","0","2",-75731,"2",-36806,1
"SL7","267","7","2019",0,0,2,2,1,"1","2",291,"6","21",10,"22","0","1","0","0","1","0","0","34","31","31",1,"1","1",23,"0","8","1","3","1","2","1","0","0","0","0","1",125,"1","0","0","0","0","0","10","1","4",20767,"5",153387,1
"SL7","267","7","2019",1,0,3,3,2,"1","2",291,"4","21",15,"31","0","0","0","0","0","0","0","11","13","31",1,"1","2",30,"0","8","0","3","0","2","0","0","0","0","0","0",NA,"1","0","0","0","0","0","4","0","1",-87676,"2",-60350,0
"SL7","267","7","2019",2,0,6,6,1,"1","2",291,"4","21",15,"23","0","0","0","0","0","0","0","11","31","31",2,"4","1",28,"0","8","1","3","8","3","0","0","0","0","0","1",50,"1","0","0","0","0","0","4","0","2",-70243,"3",-25990,2
"SL7","267","7","2019",1,0,4,4,0,"1","2",291,"4","21",20,"31","0","0","0","0","0","0","0","11","22","31",1,"3","2",68,"0","8","0","3","0","3","0","0","0","0","0","1",998,"1","0","0","0","0","0","1","0","1",-94715,"1",-74223,0
"SL7","267","7","2019",2,0,5,5,1,"1","2",291,"4","21",30,"31","0","1","0","0","0","0","0","11","31","31",6,"4","1",62,"0","8","1","3","0","3","1","0","0","0","0","1",998,"1","0","0","0","0","0","7","0","2",-57266,"3",-412,2
"SL7","267","7","2019",2,0,5,5,1,"1","2",291,"4","21",15,"31","0","0","0","0","0","0","0","11","13","31",4,"4","1",58,"0","8","1","3","0","3","1","0","0","0","0","1",75,"1","0","0","0","0","0","5","0","1",-85300,"2",-55667,2
"SL7","267","7","2019",2,0,11,11,3,"1","2",291,"4","21",996,"31","0","0","0","0","0","0","0","11","31","31",6,"4","1",42,"0","8","1","3","0","3","0","0","0","0","0","1",200,"1","0","0","0","0","0","7","0","2",-73840,"3",-33081,1
"SL7","267","7","2019",0,0,7,7,0,"1","2",291,"4","21",35,"31","0","1","0","0","1","0","0","11","22","31",3,"4","1",60,"0","8","1","3","0","2","0","1","0","0","0","1",998,"1","0","0","0","0","0","5","0","2",-66334,"3",-18286,3
"SL7","267","7","2019",0,0,7,7,0,"1","2",291,"4","21",15,"22","0","1","0","0","0","0","0","34","31","31",4,"5","1",66,"0","8","1","3","0","2","1","0","0","0","0","1",50,"1","0","0","0","0","0","5","1","3",5279,"5",122862,2
"SL7","267","7","2019",1,1,3,3,1,"1","2",291,"4","21",30,"31","0","1","0","0","0","0","0","11","31","31",2,"2","1",27,"0","6","1","3","1","2","1","0","0","0","0","1",998,"1","0","0","0","0","0","7","0","3",-13533,"5",85784,1
"SL7","267","7","2019",1,1,3,3,1,"1","2",291,"4","32",35,"31","0","0","0","0","0","0","0","11","13","31",4,"2","1",59,"0","8","0","3","0","2","0","0","0","0","0","1",50,"0","0","0","0","0","0","0","0","1",-95719,"1",-76203,0
"SL7","267","7","2019",0,0,3,3,1,"1","2",291,"4","21",15,"31","0","0","0","0","0","0","0","11","13","31",1,"2","1",50,"0","8","0","3","0","2","0","0","0","0","0","1",25,"0","0","0","0","0","0","0","0","1",-93596,"1",-72019,0
"SL7","267","7","2019",1,0,5,11,0,"1","2",291,"4","21",20,"22","0","1","0","0","0","0","0","34","31","31",8,"4","1",64,"0","8","1","3","0","2","1","1","0","0","0","1",998,"1","0","0","0","2","0","5","1","4",16298,"5",144580,2
"SL7","267","7","2019",0,1,6,6,0,"1","2",291,"4","21",25,"31","0","0","0","0","0","0","0","34","31","31",1,"4","1",61,"0","8","0","3","0","2","1","1","0","0","0","1",50,"0","0","0","0","0","0","0","1","3",-10148,"5",92456,0
"SL7","267","7","2019",1,0,5,5,2,"1","2",291,"4","21",25,"31","0","0","0","0","0","0","0","11","13","31",1,"2","1",39,"0","8","1","3","0","3","0","0","0","0","0","1",25,"0","0","0","0","0","0","0","0","1",-95413,"1",-75600,1
"SL7","267","7","2019",3,2,8,8,0,"1","2",291,"4","21",25,"31","0","1","0","0","0","0","0","11","31","31",4,"4","1",54,"0","8","0","3","0","3","1","0","0","0","0","1",998,"1","0","0","0","0","0","2","0","2",-59083,"3",-3994,0
"SL7","267","7","2019",2,3,7,7,1,"1","2",291,"4","21",15,"31","0","0","0","0","0","0","0","11","22","31",3,"4","1",48,"0","8","0","3","0","2","1","1","0","0","0","1",998,"0","0","0","0","0","0","0","0","2",-77446,"2",-40187,0
"SL7","267","7","2019",1,0,5,4,1,"1","2",291,"4","21",30,"31","0","1","0","0","0","0","0","11","22","31",3,"4","1",30,"0","8","1","3","0","2","1","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","2",-77126,"2",-39556,1
"SL7","267","7","2019",1,2,7,7,1,"1","2",291,"4","21",15,"31","0","1","0","0","0","0","0","34","31","31",2,"4","1",56,"0","8","1","3","1","2","1","0","0","0","0","1",50,"1","0","0","0","0","0","10","0","3",-29633,"4",54051,2
"SL7","267","7","2019",1,0,1,1,0,"1","2",291,"4","21",10,"31","0","0","0","0","0","0","0","11","22","31",1,"1","2",40,"0","8","0","3","0","3","0","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","1",-92468,"1",-69794,0
"SL7","267","7","2019",2,0,4,4,1,"1","2",291,"4","21",30,"31","0","0","0","0","0","0","0","11","34","31",2,"4","1",64,"0","8","1","3","0","2","1","0","0","0","0","1",998,"0","0","0","0","0","0","0","0","2",-58911,"3",-3656,2
"SL7","268","6","2019",1,0,3,3,1,"1","2",332,"6","43",15,"31","0","0","0","0","0","0","0","11","31","31",1,"2","1",25,"0","8","1","3","0","2","1","0","0","0","0","1",50,"0","0","0","0","0","0","0","0","2",-75045,"2",-35455,1
"SL7","268","6","2019",1,0,5,5,0,"1","2",332,"2","43",40,"31","0","1","0","0","0","0","0","11","22","31",4,"4","1",69,"0","8","0","3","0","3","0","0","0","0","0","1",150,"1","0","0","0","0","0","4","0","1",-94415,"1",-73632,0
"SL7","268","6","2019",1,0,2,2,0,"1","2",332,"4","43",25,"23","0","0","0","0","0","0","0","11","22","31",3,"1","2",42,"0","8","1","3","0","3","0","0","0","0","0","1",50,"1","0","0","0","0","0","1","0","1",-96192,"1",-77135,1
"SL7","268","6","2019",2,2,8,8,2,"1","2",332,"6","43",35,"31","0","1","0","0","0","1","0","11","22","31",5,"4","1",28,"0","8","1","3","0","3","1","0","0","0","0","1",200,"1","0","0","0","0","0","8","0","2",-74767,"3",-34907,1
"SL7","268","6","2019",1,1,6,6,2,"1","2",332,"6","43",20,"31","0","1","0","0","0","0","0","11","13","31",4,"2","1",46,"0","8","1","3","0","2","0","0","0","0","0","1",100,"1","0","0","0","0","0","2","0","1",-94966,"1",-74718,4
"SL7","268","6","2019",1,0,4,4,1,"1","2",332,"6","43",15,"31","0","0","0","0","0","0","0","34","31","31",4,"2","1",32,"0","8","1","3","0","2","1","1","0","0","0","1",125,"1","0","0","0","0","0","6","0","3",-38028,"4",37504,2
"SL7","268","6","2019",1,1,5,5,2,"1","2",332,"6","43",35,"31","0","0","0","0","0","0","0","11","22","31",1,"2","1",34,"0","8","1","3","0","3","0","0","0","0","0","1",100,"1","0","0","0","0","0","3","0","1",-103968,"1",-92462,1
"SL7","268","6","2019",0,1,1,1,0,"1","2",332,"6","43",35,"31","0","0","0","0","0","0","0","11","22","31",1,"1","1",28,"0","8","1","3","0","3","0","0","0","0","0","0",NA,"1","0","0","0","0","0","5","0","1",-101565,"1",-87724,1
"SL7","268","6","2019",0,2,5,5,0,"1","2",332,"6","43",15,"22","0","0","0","0","0","0","0","34","13","31",4,"4","1",52,"0","8","1","3","0","2","0","0","0","0","0","1",155,"1","0","0","0","0","0","5","0","2",-61376,"3",-8514,1
"SL7","268","6","2019",0,1,1,1,0,"1","2",332,"6","43",20,"31","0","1","0","0","0","0","0","34","13","31",3,"1","1",42,"0","8","0","3","0","2","0","0","0","0","0","1",75,"1","0","0","0","0","0","7","0","2",-66149,"3",-17921,0
"SL7","268","6","2019",1,0,5,5,2,"1","2",332,"6","43",30,"22","0","1","0","0","0","0","0","11","22","31",1,"2","1",39,"0","8","1","3","0","3","0","0","0","0","0","1",90,"0","0","0","0","0","0","0","0","1",-83806,"2",-52723,1
"SL7","268","6","2019",1,1,4,4,0,"1","2",332,"6","43",25,"23","0","0","0","0","0","0","0","11","31","31",4,"2","1",46,"0","8","1","3","0","2","0","0","0","0","0","1",250,"1","0","0","0","0","0","3","0","2",-77718,"2",-40723,1
"SL7","268","6","2019",2,0,10,10,2,"1","2",332,"6","43",15,"22","0","0","0","0","0","0","0","11","13","31",6,"4","1",53,"0","8","1","3","0","2","0","0","0","0","0","1",150,"1","0","0","0","0","0","4","0","1",-89591,"1",-64126,5
"SL7","268","6","2019",0,0,1,1,0,"1","2",332,"6","43",25,"31","0","0","0","0","0","0","0","11","13","31",2,"1","1",42,"0","8","1","3","0","2","0","0","0","0","0","1",125,"1","2","0","0","2","0","10","0","1",-94739,"1",-74270,1
"SL7","268","6","2019",1,0,6,6,3,"1","2",332,"6","43",35,"31","0","1","0","0","0","0","0","11","22","31",4,"2","1",32,"0","8","1","3","0","3","1","1","0","0","0","1",105,"1","0","0","0","0","0","11","0","2",-76958,"2",-39226,4
"SL7","268","6","2019",0,0,5,5,0,"1","2",332,"6","43",35,"31","0","1","0","0","0","0","0","11","22","31",4,"2","1",62,"0","8","1","3","0","3","1","0","0","0","0","0",NA,"1","0","0","0","0","0","5","0","2",-79233,"2",-43708,4
"SL7","268","6","2019",2,1,9,8,3,"1","2",332,"6","43",30,"22","0","1","0","0","0","0","0","11","22","31",4,"4","1",58,"0","8","1","3","0","3","0","1","0","0","0","1",250,"1","0","0","0","0","0","4","0","2",-75036,"2",-35437,4
"SL7","268","6","2019",2,0,10,10,2,"1","2",332,"6","43",996,"31","0","0","1","0","0","0","0","11","22","31",4,"4","1",56,"0","8","1","3","0","3","0","0","0","0","0","1",105,"1","0","0","0","0","0","2","0","2",-62482,"3",-10693,1
"SL7","268","6","2019",2,0,7,7,4,"1","2",332,"6","43",15,"31","0","1","0","0","0","0","0","34","31","31",4,"4","1",76,"0","8","1","3","0","2","0","0","0","0","0","1",125,"1","0","0","0","0","0","1","0","2",-47103,"4",19617,1
"SL7","268","6","2019",0,1,1,1,0,"1","2",332,"6","43",15,"31","0","1","0","0","0","0","0","11","22","31",1,"1","1",40,"0","8","1","3","0","3","0","0","0","0","0","1",105,"1","0","0","0","0","0","3","0","1",-94410,"1",-73623,1
"SL7","268","6","2019",1,0,4,4,1,"1","2",332,"6","43",15,"31","0","0","0","0","0","0","0","11","13","31",3,"2","1",36,"0","8","1","3","0","2","1","0","0","0","0","1",250,"1","0","0","0","0","0","2","0","1",-93969,"1",-72754,1
"SL7","268","6","2019",0,0,2,2,0,"1","2",332,"6","43",25,"23","0","0","0","0","0","0","0","11","13","31",2,"2","1",67,"0","8","1","3","0","2","0","0","0","0","0","1",300,"0","0","0","0","0","0","0","0","1",-96299,"1",-77346,2
"SL7","268","6","2019",0,0,3,3,2,"1","2",332,"6","43",15,"31","0","1","0","0","0","0","0","11","22","31",3,"1","1",25,"0","8","1","3","0","3","0","0","0","0","0","1",55,"1","0","0","0","0","0","4","0","1",-93785,"1",-72390,1
"SL7","268","6","2019",3,0,10,9,4,"1","2",332,"6","43",30,"31","0","0","0","0","0","0","0","11","22","31",3,"4","1",45,"0","8","0","3","0","3","0","0","0","0","0","1",100,"1","0","0","0","0","0","4","0","1",-102772,"1",-90103,0
"SL7","269","6","2019",1,1,3,3,1,"5","1",194,"6","31",30,"22","1","1","1","0","0","0","0","34","31","31",1,"2","1",28,"0","7","1","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",130071,"4",39353,1
"SL7","269","6","2019",1,2,7,7,0,"5","1",194,"2","31",40,"22","1","1","1","1","0","0","0","34","96","31",3,"4","1",47,"0","7","0","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",171436,"4",87960,0
"SL7","269","6","2019",2,0,4,4,0,"5","1",194,"3","31",20,"13","1","1","1","1","0","0","0","35","31","31",2,"4","2",31,"0","7","1","2","1","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",209410,"5",132582,1
"SL7","269","6","2019",0,0,2,2,0,"5","1",194,"4","31",5,"22","1","1","1","0","0","0","0","34","33","31",1,"5","1",47,"0","7","1","1","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",109400,"3",15064,1
"SL7","269","6","2019",1,1,5,5,1,"5","1",194,"2","72",20,"13","1","1","1","1","0","0","0","33","31","31",2,"2","1",43,"0","7","0","2","0","3","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",266695,"5",199895,0
"SL7","269","6","2019",1,0,2,2,0,"5","1",194,"6","72",5,"22","1","1","1","0","0","0","0","32","31","31",1,"2","1",32,"0","7","1","1","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",192667,"5",112907,1
"SL7","269","6","2019",2,0,4,4,1,"5","1",194,"4","31",30,"22","1","1","1","0","0","0","0","32","31","31",2,"4","1",30,"0","7","0","1","0","3","1","1","0","0","0","0",NA,"1","0","0","0","0","0","1","0","5",139709,"4",50678,0
"SL7","269","6","2019",1,1,5,5,2,"5","1",194,"6","31",40,"22","1","1","0","0","0","0","0","34","31","31",2,"2","1",36,"0","7","0","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",107402,"3",12715,0
"SL7","269","6","2019",1,1,5,4,0,"5","1",194,"6","31",10,"13","1","1","1","0","0","0","0","34","31","31",3,"4","1",40,"0","7","0","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",164457,"4",79759,0
"SL7","269","6","2019",1,0,3,3,0,"5","1",194,"6","72",30,"13","1","1","1","1","0","0","0","33","31","31",2,"2","1",33,"0","7","0","1","0","1","1","1","0","0","1","0",NA,"0","0","0","0","0","0","0","1","5",263762,"5",196449,0
"SL7","269","6","2019",0,1,2,2,0,"5","1",194,"5","14",40,"13","1","1","1","1","1","0","0","34","31","31",2,"1","1",47,"0","7","0","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",202741,"5",124745,0
"SL7","269","6","2019",2,0,5,5,0,"5","1",194,"4","72",20,"13","1","1","1","1","0","0","0","33","31","31",2,"4","2",34,"0","7","1","1","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",206816,"5",129533,1
"SL7","269","6","2019",1,0,2,2,0,"5","1",194,"3","72",10,"22","1","1","1","1","0","0","0","33","31","31",2,"2","1",55,"0","7","1","1","0","2","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","1","5",229225,"5",155866,4
"SL7","269","6","2019",4,0,8,8,1,"5","1",194,"4","14",35,"22","1","1","1","0","0","0","0","34","96","31",3,"4","2",38,"0","7","0","2","0","3","1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",132993,"4",42787,0
"SL7","269","6","2019",3,0,8,7,3,"5","1",194,"3","13",996,"22","1","0","0","0","0","0","0","11","31","31",2,"5","1",30,"0","7","0","1","0","3","1","0","0","0","0","0",NA,"0","0","0","0","0","0","0","0","4",62756,"2",-39747,0
"SL7","269","6","2019",0,0,1,1,0,"5","1",194,"3","72",5,"22","1","0","1","0","0","0","0","34","31","31",1,"1","1",29,"0","95","0","1","0",NA,"1","1","0","0","0","0",NA,"0","0","0","0","0","0","0","0","5",135148,"4",45319,0
"SL7","269","6","2019",2,0,7,7,1,"5","1",194,"6","13",996,"13","1","1","1","1","0","0","0","33","31","31",3,"4","1",34,"0","7","1","2","0","2","1","1","0","0","0","0",NA,"1","0","0","0","0","0","6","0","5",190733,"5",110635,3
